gene_chrom	gene_start	gene_end	region_chrom	region_start	region_end	gene_id	gene_strand	region_id	target	subset	gene_expr_change	distance_to_tss	ABC_score
chr8	126103920	126379362	chr8	125654487	125654653	ENSG00000156831	+	chr8:125654487-125654653	negative	test	-0.0071500557045364	449267	0.0021954253
chr11	6624960	6632102	chr11	6627978	6628950	ENSG00000166333	+	chr11:6627978-6628950	positive	train	-0.208097413999076	3018	0.064915721
chr11	6624960	6632102	chr11	6639260	6640007	ENSG00000166333	+	chr11:6639260-6640007	negative	train	0.02418341762434	14300	0.019546126
chr11	6624960	6632102	chr11	6656513	6657244	ENSG00000166333	+	chr11:6656513-6657244	negative	test	-0.0761418638388907	31553	0.010063474
chr11	6624960	6632102	chr11	6659202	6659528	ENSG00000166333	+	chr11:6659202-6659528	negative	train	-0.009258701191425	34242	0.0035611734
chr11	6624960	6632102	chr11	6589477	6590232	ENSG00000166333	+	chr11:6589477-6590232	negative	train	0.0150133583500185	34728	0.02191967
chr11	6624960	6632102	chr11	6659737	6659939	ENSG00000166333	+	chr11:6659737-6659939	negative	test	-0.0023605544917991	34777	0.0035611734
chr11	6624960	6632102	chr11	6660393	6660749	ENSG00000166333	+	chr11:6660393-6660749	negative	train	-0.0199728693089278	35433	0.0030461122
chr11	6624960	6632102	chr11	6584451	6584930	ENSG00000166333	+	chr11:6584451-6584930	negative	test	-0.0517597373612162	40030	0.0090359866
chr11	6624960	6632102	chr11	6672130	6672630	ENSG00000166333	+	chr11:6672130-6672630	negative	train	0.0008723621983355	47170	0.0071949934
chr11	6624960	6632102	chr11	6575673	6577103	ENSG00000166333	+	chr11:6575673-6577103	negative	train	-0.115395198023104	47857	0.073529297
chr11	6624960	6632102	chr11	6689041	6689383	ENSG00000166333	+	chr11:6689041-6689383	negative	train	0.0118873765228364	64081	0.0063152281
chr11	6624960	6632102	chr11	6693244	6693505	ENSG00000166333	+	chr11:6693244-6693505	negative	train	-0.0352893262892801	68284	0.0025460021
chr11	6624960	6632102	chr11	6552501	6553024	ENSG00000166333	+	chr11:6552501-6553024	negative	train	0.0277033833082529	71936	0.00357441
chr11	6624960	6632102	chr11	6711623	6711779	ENSG00000166333	+	chr11:6711623-6711779	negative	test	-0.0202607367866261	86663	0.0047657489
chr11	6624960	6632102	chr11	6713521	6713610	ENSG00000166333	+	chr11:6713521-6713610	negative	train	-0.0339292148653632	88561	0.0012248896
chr11	6624960	6632102	chr11	6715157	6715381	ENSG00000166333	+	chr11:6715157-6715381	negative	train	-0.0434652250192427	90197	0.003223207
chr11	6624960	6632102	chr11	6715384	6715566	ENSG00000166333	+	chr11:6715384-6715566	negative	train	-0.0220576248990817	90424	0.003223207
chr11	6624960	6632102	chr11	6749335	6750061	ENSG00000166333	+	chr11:6749335-6750061	negative	train	-0.0235568618055003	124375	0.0056019367
chr11	6624960	6632102	chr11	6490279	6490833	ENSG00000166333	+	chr11:6490279-6490833	negative	train	0.0160400102514122	134127	0.0028278113
chr11	6624960	6632102	chr11	6766406	6767282	ENSG00000166333	+	chr11:6766406-6767282	negative	train	-0.0324085098033754	141446	0.0073719916
chr11	6624960	6632102	chr11	6768323	6768843	ENSG00000166333	+	chr11:6768323-6768843	negative	train	-0.0240441154186164	143363	0.0014595706
chr11	6624960	6632102	chr11	6409809	6411893	ENSG00000166333	+	chr11:6409809-6411893	negative	train	0.0279122310644838	213067	0.012467198799999999
chr11	6624960	6632102	chr11	6378426	6378837	ENSG00000166333	+	chr11:6378426-6378837	negative	train	0.0203666791662892	246123	0.00069785333
chr11	6624960	6632102	chr11	6273253	6273682	ENSG00000166333	+	chr11:6273253-6273682	negative	train	-0.0030019903506174	351278	0.00048730157
chr11	6624960	6632102	chr11	6272434	6272687	ENSG00000166333	+	chr11:6272434-6272687	negative	train	-0.0147570366817105	352273	0.00035407032
chr11	6624960	6632102	chr11	6271099	6271383	ENSG00000166333	+	chr11:6271099-6271383	negative	train	0.0179220384263791	353577	0.00057644901
chr11	6624960	6632102	chr11	6254315	6254375	ENSG00000166333	+	chr11:6254315-6254375	negative	valid	0.0250716514993035	370585	0.00049836219
chr11	6624960	6632102	chr11	6250574	6250841	ENSG00000166333	+	chr11:6250574-6250841	negative	train	-0.0039766654284844	374119	0.00048554937
chr11	6624960	6632102	chr11	6246240	6246630	ENSG00000166333	+	chr11:6246240-6246630	negative	train	-0.0680479918167932	378330	0.0002917858
chr11	6633999	6640692	chr11	6639260	6640007	ENSG00000166340	-	chr11:6639260-6640007	positive	train	-1.94683293506644	684	0.070401022
chr11	6633999	6640692	chr11	6627978	6628950	ENSG00000166340	-	chr11:6627978-6628950	negative	train	0.0328810194355202	11741	0.027352676
chr11	6633999	6640692	chr11	6656513	6657244	ENSG00000166340	-	chr11:6656513-6657244	negative	train	-0.0325597155202082	15822	0.02020366
chr11	6633999	6640692	chr11	6659202	6659528	ENSG00000166340	-	chr11:6659202-6659528	negative	train	-0.0337388533711903	18511	0.0071494929
chr11	6633999	6640692	chr11	6659737	6659939	ENSG00000166340	-	chr11:6659737-6659939	negative	train	-0.167694479812831	19046	0.0071494929
chr11	6633999	6640692	chr11	6660393	6660749	ENSG00000166340	-	chr11:6660393-6660749	negative	train	-0.0278695402768656	19702	0.0050550265
chr11	6633999	6640692	chr11	6672130	6672630	ENSG00000166340	-	chr11:6672130-6672630	negative	valid	-0.128809979462037	31439	0.014287197
chr11	6633999	6640692	chr11	6689041	6689383	ENSG00000166340	-	chr11:6689041-6689383	negative	test	-0.0129503882898802	48350	0.0074465342
chr11	6633999	6640692	chr11	6589477	6590232	ENSG00000166340	-	chr11:6589477-6590232	negative	train	-0.108262427334132	50459	0.011725537
chr11	6633999	6640692	chr11	6693244	6693505	ENSG00000166340	-	chr11:6693244-6693505	negative	valid	-0.142549150906435	52553	0.0023137871
chr11	6633999	6640692	chr11	6584451	6584930	ENSG00000166340	-	chr11:6584451-6584930	negative	train	-0.0287619420574143	55761	0.0044420428
chr11	6633999	6640692	chr11	6575673	6577103	ENSG00000166340	-	chr11:6575673-6577103	negative	train	-0.08808477411774	63588	0.037081333
chr11	6633999	6640692	chr11	6711623	6711779	ENSG00000166340	-	chr11:6711623-6711779	negative	valid	-0.0147107007801091	70932	0.010434726
chr11	6633999	6640692	chr11	6713521	6713610	ENSG00000166340	-	chr11:6713521-6713610	negative	train	0.103546847328993	72830	0.0026819263
chr11	6633999	6640692	chr11	6715157	6715381	ENSG00000166340	-	chr11:6715157-6715381	negative	train	0.0290154783975438	74466	0.0043759161
chr11	6633999	6640692	chr11	6715384	6715566	ENSG00000166340	-	chr11:6715384-6715566	negative	train	0.0711592266048213	74693	0.0043759161
chr11	6633999	6640692	chr11	6552501	6553024	ENSG00000166340	-	chr11:6552501-6553024	negative	train	0.0389637064787678	87667	0.0030263703
chr11	6633999	6640692	chr11	6749335	6750061	ENSG00000166340	-	chr11:6749335-6750061	negative	test	-0.0361057876295758	108644	0.0031495144
chr11	6633999	6640692	chr11	6766406	6767282	ENSG00000166340	-	chr11:6766406-6767282	negative	train	-0.123199906942539	125715	0.0054295782
chr11	6633999	6640692	chr11	6768323	6768843	ENSG00000166340	-	chr11:6768323-6768843	negative	test	-0.121528668596937	127632	0.0010749948
chr11	6633999	6640692	chr11	6490279	6490833	ENSG00000166340	-	chr11:6490279-6490833	negative	train	-0.025743043145201	149858	0.0043756118
chr11	6633999	6640692	chr11	6409809	6411893	ENSG00000166340	-	chr11:6409809-6411893	negative	train	-0.0100562519004347	228798	0.005521488099999999
chr11	6633999	6640692	chr11	6378426	6378837	ENSG00000166340	-	chr11:6378426-6378837	negative	train	-0.139247684723034	261854	0.00045340817
chr11	6633999	6640692	chr11	6273253	6273682	ENSG00000166340	-	chr11:6273253-6273682	negative	test	0.0504065893039533	367009	0.00010291646
chr11	6633999	6640692	chr11	6272434	6272687	ENSG00000166340	-	chr11:6272434-6272687	negative	test	0.068521035528879	368004	7.4778463e-05
chr11	6633999	6640692	chr11	6271099	6271383	ENSG00000166340	-	chr11:6271099-6271383	negative	train	0.0576834941004844	369308	0.0001217441
chr11	6633999	6640692	chr11	6254315	6254375	ENSG00000166340	-	chr11:6254315-6254375	negative	train	-0.0631386599783396	386316	0.00022262976
chr11	6633999	6640692	chr11	6250574	6250841	ENSG00000166340	-	chr11:6250574-6250841	negative	valid	-0.0165286360650371	389850	0.00021690598
chr11	6633999	6640692	chr11	6246240	6246630	ENSG00000166340	-	chr11:6246240-6246630	negative	train	0.0059445566661759	394061	0.00067331093
chr11	8932685	8941631	chr11	8935491	8935987	ENSG00000166452	+	chr11:8935491-8935987	positive	train	-0.645363896603004	2806	0.0566343
chr11	8932685	8941631	chr11	8956427	8956743	ENSG00000166452	+	chr11:8956427-8956743	negative	train	-0.0472647562501042	23742	0.0054359088
chr11	8932685	8941631	chr11	8956762	8956888	ENSG00000166452	+	chr11:8956762-8956888	negative	train	-0.0155568863315649	24077	0.0054359088
chr11	8932685	8941631	chr11	8981062	8981513	ENSG00000166452	+	chr11:8981062-8981513	negative	train	-0.0487453629131101	48377	0.010077158
chr11	8932685	8941631	chr11	8984254	8984762	ENSG00000166452	+	chr11:8984254-8984762	negative	train	-0.0226250536455912	51569	0.012739415
chr11	8932685	8941631	chr11	8993478	8993886	ENSG00000166452	+	chr11:8993478-8993886	negative	train	0.0757898447911265	60793	0.006067971
chr11	8932685	8941631	chr11	9009766	9010753	ENSG00000166452	+	chr11:9009766-9010753	negative	train	0.106292971371402	77081	0.018998547
chr11	8932685	8941631	chr11	8851082	8851387	ENSG00000166452	+	chr11:8851082-8851387	negative	valid	0.0501867785529071	81298	0.0011502937
chr11	8932685	8941631	chr11	9015602	9015983	ENSG00000166452	+	chr11:9015602-9015983	negative	train	0.0708949732690128	82917	0.002785331
chr11	8932685	8941631	chr11	8848717	8849296	ENSG00000166452	+	chr11:8848717-8849296	negative	train	0.023719835740866	83389	0.013325757
chr11	8932685	8941631	chr11	8847571	8848484	ENSG00000166452	+	chr11:8847571-8848484	negative	train	0.0339691264479105	84201	0.014618724
chr11	8932685	8941631	chr11	9023168	9023743	ENSG00000166452	+	chr11:9023168-9023743	negative	train	-0.0062891152662046	90483	0.0059865606
chr11	8932685	8941631	chr11	8835143	8835632	ENSG00000166452	+	chr11:8835143-8835632	negative	train	0.0982126273957651	97053	0.0017641453
chr11	8932685	8941631	chr11	8790197	8790869	ENSG00000166452	+	chr11:8790197-8790869	negative	train	0.0187950060297669	141816	0.0036567639
chr11	8932685	8941631	chr11	8755443	8755833	ENSG00000166452	+	chr11:8755443-8755833	negative	train	-0.002589743031521	176852	0.00077346398
chr11	8932685	8941631	chr11	9121143	9121813	ENSG00000166452	+	chr11:9121143-9121813	negative	train	-0.0276769487547769	188458	0.0033437877
chr11	8932685	8941631	chr11	8722948	8723160	ENSG00000166452	+	chr11:8722948-8723160	negative	train	-0.0429537549472141	209525	0.0053089844
chr11	8932685	8941631	chr11	8722680	8722948	ENSG00000166452	+	chr11:8722680-8722948	negative	train	0.0074223661350445	209737	0.0053089844
chr11	8932685	8941631	chr11	9142472	9142807	ENSG00000166452	+	chr11:9142472-9142807	negative	test	0.0766064407463939	209787	0.0012909239
chr11	8932685	8941631	chr11	9145301	9145458	ENSG00000166452	+	chr11:9145301-9145458	negative	train	-0.0586145560019942	212616	0.0029312753
chr11	8932685	8941631	chr11	9145458	9146189	ENSG00000166452	+	chr11:9145458-9146189	negative	train	0.0219946966273603	212773	0.0029312753
chr11	8932685	8941631	chr11	9159107	9159674	ENSG00000166452	+	chr11:9159107-9159674	negative	train	0.0275875024435607	226422	0.0019104892
chr11	8932685	8941631	chr11	9177106	9177882	ENSG00000166452	+	chr11:9177106-9177882	negative	train	0.125712632521486	244421	0.001214278
chr11	8932685	8941631	chr11	9191167	9191794	ENSG00000166452	+	chr11:9191167-9191794	negative	train	0.0260488239009594	258482	0.00085856758
chr11	8932685	8941631	chr11	8659805	8660218	ENSG00000166452	+	chr11:8659805-8660218	negative	train	-0.0306828168841272	272467	0.0011859634
chr11	8932685	8941631	chr11	9251238	9251430	ENSG00000166452	+	chr11:9251238-9251430	negative	train	0.05488752267838	318553	0.00055926701
chr11	8932685	8941631	chr11	9266183	9266513	ENSG00000166452	+	chr11:9266183-9266513	negative	train	-0.0923920800419232	333498	0.0025812829
chr11	8932685	8941631	chr11	9271650	9272203	ENSG00000166452	+	chr11:9271650-9272203	negative	train	-0.0060608951169172	338965	0.0013503197
chr11	8932685	8941631	chr11	9340596	9340760	ENSG00000166452	+	chr11:9340596-9340760	negative	train	0.0109654068186954	407911	0.0031239941
chr11	8932685	8941631	chr11	9340869	9341001	ENSG00000166452	+	chr11:9340869-9341001	negative	train	-0.0040083212296535	408184	0.0031239941
chr11	8932685	8941631	chr11	9341038	9341133	ENSG00000166452	+	chr11:9341038-9341133	negative	train	-0.0558148612168982	408353	0.0031239941
chr11	8932685	8941631	chr11	9341622	9341905	ENSG00000166452	+	chr11:9341622-9341905	negative	train	0.0194321646220575	408937	0.0031239941
chr11	8932685	8941631	chr11	9368622	9369083	ENSG00000166452	+	chr11:9368622-9369083	negative	train	-0.0180731058688416	435937	0.0025117239
chr11	8932685	8941631	chr11	9379577	9379653	ENSG00000166452	+	chr11:9379577-9379653	negative	train	-0.157192819474303	446892	0.00035466699
chr11	8932685	8941631	chr11	9379657	9379828	ENSG00000166452	+	chr11:9379657-9379828	negative	valid	-0.119487464452216	446972	0.00035466699
chr8	106330919	106816760	chr8	106341293	106341458	ENSG00000169946	+	chr8:106341293-106341458	positive	train	-1.63859662705586	10374	0.1012128
chr8	106330919	106816760	chr8	106416255	106416337	ENSG00000169946	+	chr8:106416255-106416337	positive	valid	-0.640570097835353	85336	0.02698214
chr8	106330919	106816760	chr8	106333300	106335051	ENSG00000169946	+	chr8:106333300-106335051	negative	valid	-0.0979336873913863	2381	0.05648945700000001
chr8	106330919	106816760	chr8	106337044	106338718	ENSG00000169946	+	chr8:106337044-106338718	negative	test	-0.45792272887864	6125	0.072828891
chr8	106330919	106816760	chr8	106340934	106341703	ENSG00000169946	+	chr8:106340934-106341703	negative	train	-2.09793568309575	10015	0.1012128
chr8	106330919	106816760	chr8	106342499	106342618	ENSG00000169946	+	chr8:106342499-106342618	negative	train	-1.01534587310989	11580	0.025045111
chr8	106330919	106816760	chr8	106347663	106348288	ENSG00000169946	+	chr8:106347663-106348288	negative	valid	-0.603342482708193	16744	0.021938188
chr8	106330919	106816760	chr8	106349301	106349549	ENSG00000169946	+	chr8:106349301-106349549	negative	train	-0.550487277045674	18382	0.013608932
chr8	106330919	106816760	chr8	106304770	106305214	ENSG00000169946	+	chr8:106304770-106305214	negative	train	0.0458409484356096	25705	0.0020341639
chr8	106330919	106816760	chr8	106376834	106377642	ENSG00000169946	+	chr8:106376834-106377642	negative	valid	-0.422499581664698	45915	0.033403911
chr8	106330919	106816760	chr8	106385227	106385517	ENSG00000169946	+	chr8:106385227-106385517	negative	train	-0.201171440640134	54308	0.0021473162
chr8	106330919	106816760	chr8	106387609	106388121	ENSG00000169946	+	chr8:106387609-106388121	negative	train	-0.271879690231069	56690	0.0069108477
chr8	106330919	106816760	chr8	106396329	106396849	ENSG00000169946	+	chr8:106396329-106396849	negative	valid	-0.110444377717899	65410	0.0039534035
chr8	106330919	106816760	chr8	106255707	106256980	ENSG00000169946	+	chr8:106255707-106256980	negative	train	0.132242959871759	73939	0.031112809
chr8	106330919	106816760	chr8	106254553	106254787	ENSG00000169946	+	chr8:106254553-106254787	negative	train	0.290945255188659	76132	0.002228033
chr8	106330919	106816760	chr8	106407683	106407936	ENSG00000169946	+	chr8:106407683-106407936	negative	train	-0.12713063813456	76764	0.010844162
chr8	106330919	106816760	chr8	106410889	106411926	ENSG00000169946	+	chr8:106410889-106411926	negative	train	-0.413507529672878	79970	0.0122654144
chr8	106330919	106816760	chr8	106415771	106416251	ENSG00000169946	+	chr8:106415771-106416251	negative	train	-0.461031452081734	84852	0.02698214
chr8	106330919	106816760	chr8	106416342	106416471	ENSG00000169946	+	chr8:106416342-106416471	negative	train	-0.767238505211843	85423	0.02698214
chr8	106330919	106816760	chr8	106244072	106244724	ENSG00000169946	+	chr8:106244072-106244724	negative	train	-0.281278129183646	86195	0.0032542692
chr8	106330919	106816760	chr8	106243601	106244068	ENSG00000169946	+	chr8:106243601-106244068	negative	valid	0.159799140142648	86851	0.0032542692
chr8	106330919	106816760	chr8	106419086	106419387	ENSG00000169946	+	chr8:106419086-106419387	negative	train	-0.0806284200117751	88167	0.004314206
chr8	106330919	106816760	chr8	106421336	106421527	ENSG00000169946	+	chr8:106421336-106421527	negative	train	0.0169321904118793	90417	0.0064852113
chr8	106330919	106816760	chr8	106423082	106423284	ENSG00000169946	+	chr8:106423082-106423284	negative	test	-0.628418703886679	92163	0.0025492735
chr8	106330919	106816760	chr8	106424928	106425199	ENSG00000169946	+	chr8:106424928-106425199	negative	train	0.0431456900796326	94009	0.003373284
chr8	106330919	106816760	chr8	106437182	106437455	ENSG00000169946	+	chr8:106437182-106437455	negative	train	-0.0679513744318596	106263	0.0045112659
chr8	106330919	106816760	chr8	106438527	106438732	ENSG00000169946	+	chr8:106438527-106438732	negative	train	-0.330974993204593	107608	0.00216825
chr8	106330919	106816760	chr8	106220666	106221363	ENSG00000169946	+	chr8:106220666-106221363	negative	train	0.186476028755966	109556	0.003010369
chr8	106330919	106816760	chr8	106440741	106441303	ENSG00000169946	+	chr8:106440741-106441303	negative	train	-0.0870857742931711	109822	0.0015684528
chr8	106330919	106816760	chr8	106442271	106443137	ENSG00000169946	+	chr8:106442271-106443137	negative	train	-0.0908077295555885	111352	0.0023030499
chr8	106330919	106816760	chr8	106446589	106447021	ENSG00000169946	+	chr8:106446589-106447021	negative	train	-0.0061747109409262	115670	0.00092243591
chr8	106330919	106816760	chr8	106214358	106214558	ENSG00000169946	+	chr8:106214358-106214558	negative	train	0.212349446106193	116361	0.0016288883
chr8	106330919	106816760	chr8	106472087	106472512	ENSG00000169946	+	chr8:106472087-106472512	negative	valid	-0.207191470849069	141168	0.0014919536
chr8	106330919	106816760	chr8	106480157	106480558	ENSG00000169946	+	chr8:106480157-106480558	negative	train	-0.301817227008389	149238	0.0016439791
chr8	106330919	106816760	chr8	106167963	106168462	ENSG00000169946	+	chr8:106167963-106168462	negative	train	0.0303307329836146	162457	0.00043721606
chr8	106330919	106816760	chr8	106505301	106506372	ENSG00000169946	+	chr8:106505301-106506372	negative	train	-0.140536332772136	174382	0.0059956759
chr8	106330919	106816760	chr8	106511354	106511687	ENSG00000169946	+	chr8:106511354-106511687	negative	train	-0.247090773161379	180435	0.0021492326
chr8	106330919	106816760	chr8	106520288	106520925	ENSG00000169946	+	chr8:106520288-106520925	negative	train	-0.370017175685198	189369	0.0013319522
chr8	106330919	106816760	chr8	106135717	106136463	ENSG00000169946	+	chr8:106135717-106136463	negative	test	-0.491826346116515	194456	0.0047529578
chr8	106330919	106816760	chr8	106529028	106529296	ENSG00000169946	+	chr8:106529028-106529296	negative	train	-0.0145651849194273	198109	0.0009546294
chr8	106330919	106816760	chr8	106532513	106533345	ENSG00000169946	+	chr8:106532513-106533345	negative	train	-0.0881283889667781	201594	0.0058713764
chr8	106330919	106816760	chr8	106124829	106125199	ENSG00000169946	+	chr8:106124829-106125199	negative	test	0.0186540381440999	205720	0.00048413493
chr8	106330919	106816760	chr8	106545273	106545896	ENSG00000169946	+	chr8:106545273-106545896	negative	train	-0.236330465361676	214354	0.0032904662
chr8	106330919	106816760	chr8	106110235	106110704	ENSG00000169946	+	chr8:106110235-106110704	negative	train	0.188032281046421	220215	0.0018899161
chr8	106330919	106816760	chr8	106104571	106105021	ENSG00000169946	+	chr8:106104571-106105021	negative	train	0.180642880206887	225898	0.0021037769
chr8	106330919	106816760	chr8	106090821	106091388	ENSG00000169946	+	chr8:106090821-106091388	negative	train	-0.0417302407729441	239531	0.0034850504
chr8	106330919	106816760	chr8	106577339	106577968	ENSG00000169946	+	chr8:106577339-106577968	negative	train	-0.010701541823689	246420	0.0017802137
chr8	106330919	106816760	chr8	106580996	106581940	ENSG00000169946	+	chr8:106580996-106581940	negative	train	0.179634370774169	250077	0.0047524538
chr8	106330919	106816760	chr8	106586098	106586728	ENSG00000169946	+	chr8:106586098-106586728	negative	train	-0.45213850996337	255179	0.0011180752
chr8	106330919	106816760	chr8	106587190	106587951	ENSG00000169946	+	chr8:106587190-106587951	negative	train	-0.223167966779867	256271	0.0026007066
chr8	106330919	106816760	chr8	106588495	106588845	ENSG00000169946	+	chr8:106588495-106588845	negative	train	-0.221757948935601	257576	0.00032730571
chr8	106330919	106816760	chr8	106604851	106605392	ENSG00000169946	+	chr8:106604851-106605392	negative	train	-0.243606447621583	273932	0.00030677567
chr8	106330919	106816760	chr8	106625856	106626008	ENSG00000169946	+	chr8:106625856-106626008	negative	train	-0.071702236699724	294937	0.00077156557
chr8	106330919	106816760	chr8	106034777	106035520	ENSG00000169946	+	chr8:106034777-106035520	negative	train	-0.120595596893733	295399	0.0012216334
chr8	106330919	106816760	chr8	106626687	106627021	ENSG00000169946	+	chr8:106626687-106627021	negative	valid	-0.139111785336201	295768	0.0018250417
chr8	106330919	106816760	chr8	106034450	106034777	ENSG00000169946	+	chr8:106034450-106034777	negative	train	-0.300324359420306	296142	0.0012216334
chr8	106330919	106816760	chr8	106627204	106627590	ENSG00000169946	+	chr8:106627204-106627590	negative	train	-0.146023035254617	296285	0.0018250417
chr8	106330919	106816760	chr8	106636202	106636692	ENSG00000169946	+	chr8:106636202-106636692	negative	valid	-0.168947633529758	305283	0.00096355352
chr8	106330919	106816760	chr8	106644626	106644840	ENSG00000169946	+	chr8:106644626-106644840	negative	train	0.0935970402559454	313707	0.00086500685
chr8	106330919	106816760	chr8	106645285	106646151	ENSG00000169946	+	chr8:106645285-106646151	negative	train	-0.13545364657936	314366	0.0035654086
chr8	106330919	106816760	chr8	106744204	106744822	ENSG00000169946	+	chr8:106744204-106744822	negative	train	-0.187863740006465	413285	0.0012927563
chr8	95891997	95908906	chr8	96211840	96212314	ENSG00000175305	-	chr8:96211840-96212314	positive	train	-0.134461790010298	302935	0.0035076716
chr8	95891997	95908906	chr8	95910600	95910823	ENSG00000175305	-	chr8:95910600-95910823	negative	test	-0.408357732280338	1695	0.011534542
chr8	95891997	95908906	chr8	95916909	95917119	ENSG00000175305	-	chr8:95916909-95917119	negative	train	0.76139890167164	8004	0.008164499
chr8	95891997	95908906	chr8	95917516	95917814	ENSG00000175305	-	chr8:95917516-95917814	negative	train	0.413996731874889	8611	0.016584799
chr8	95891997	95908906	chr8	95969495	95969867	ENSG00000175305	-	chr8:95969495-95969867	negative	train	-0.280878650675158	60590	0.0036380716
chr8	95891997	95908906	chr8	95971369	95971733	ENSG00000175305	-	chr8:95971369-95971733	negative	train	0.0683274483000318	62464	0.0033634473
chr8	95891997	95908906	chr8	95972035	95972835	ENSG00000175305	-	chr8:95972035-95972835	negative	train	-0.37111963129804	63130	0.010098495
chr8	95891997	95908906	chr8	95972839	95973167	ENSG00000175305	-	chr8:95972839-95973167	negative	train	-0.0093640470413447	63934	0.010098495
chr8	95891997	95908906	chr8	95974172	95974422	ENSG00000175305	-	chr8:95974172-95974422	negative	test	-0.139800765256512	65267	0.0026482559
chr8	95891997	95908906	chr8	95980226	95980663	ENSG00000175305	-	chr8:95980226-95980663	negative	train	0.0487294075129645	71321	0.0020571406
chr8	95891997	95908906	chr8	95981990	95982160	ENSG00000175305	-	chr8:95981990-95982160	negative	train	0.527288830376016	73085	0.0014754942
chr8	95891997	95908906	chr8	95831501	95831898	ENSG00000175305	-	chr8:95831501-95831898	negative	train	0.466996550582692	77007	0.0099219884
chr8	95891997	95908906	chr8	95999610	96000765	ENSG00000175305	-	chr8:95999610-96000765	negative	train	0.29611038603626	90705	0.050383849
chr8	95891997	95908906	chr8	96002947	96003020	ENSG00000175305	-	chr8:96002947-96003020	negative	train	0.159076292746045	94042	0.0044312718
chr8	95891997	95908906	chr8	96003020	96003348	ENSG00000175305	-	chr8:96003020-96003348	negative	valid	0.315284796052626	94115	0.0044312718
chr8	95891997	95908906	chr8	95772596	95773368	ENSG00000175305	-	chr8:95772596-95773368	negative	train	0.339321156058214	135537	0.0042441186
chr8	95891997	95908906	chr8	95761361	95762289	ENSG00000175305	-	chr8:95761361-95762289	negative	train	0.243042791215775	146616	0.012796974
chr8	95891997	95908906	chr8	96074651	96075520	ENSG00000175305	-	chr8:96074651-96075520	negative	valid	-0.37559750053426	165746	0.00206904757
chr8	95891997	95908906	chr8	96076749	96077161	ENSG00000175305	-	chr8:96076749-96077161	negative	valid	0.180973801182629	167844	0.0031111691
chr8	95891997	95908906	chr8	96078903	96079098	ENSG00000175305	-	chr8:96078903-96079098	negative	train	0.169435848240475	169998	0.0014472757
chr8	95891997	95908906	chr8	96079729	96080351	ENSG00000175305	-	chr8:96079729-96080351	negative	train	-0.142574318842102	170824	0.028951638
chr8	95891997	95908906	chr8	96086710	96086952	ENSG00000175305	-	chr8:96086710-96086952	negative	train	-0.288194819440915	177805	0.0030651841
chr8	95891997	95908906	chr8	95730436	95730684	ENSG00000175305	-	chr8:95730436-95730684	negative	train	-0.799715169370969	178221	0.0020969456
chr8	95891997	95908906	chr8	96102389	96102976	ENSG00000175305	-	chr8:96102389-96102976	negative	train	-0.932882534918584	193484	0.020905252
chr8	95891997	95908906	chr8	96103529	96103583	ENSG00000175305	-	chr8:96103529-96103583	negative	train	0.506919960868061	194624	0.012005687
chr8	95891997	95908906	chr8	96103583	96103770	ENSG00000175305	-	chr8:96103583-96103770	negative	valid	0.129614024160508	194678	0.012005687
chr8	95891997	95908906	chr8	96105157	96105895	ENSG00000175305	-	chr8:96105157-96105895	negative	train	0.302004398480936	196252	0.0090616035
chr8	95891997	95908906	chr8	96113254	96113599	ENSG00000175305	-	chr8:96113254-96113599	negative	test	-0.802429394491447	204349	0.0015078538
chr8	95891997	95908906	chr8	96113659	96114204	ENSG00000175305	-	chr8:96113659-96114204	negative	train	-0.124347113595555	204754	0.0045387986
chr8	95891997	95908906	chr8	96128459	96128643	ENSG00000175305	-	chr8:96128459-96128643	negative	train	-0.232625771113207	219554	0.0018061895
chr8	95891997	95908906	chr8	96142794	96142926	ENSG00000175305	-	chr8:96142794-96142926	negative	test	1.11535381013936	233889	0.00099025486
chr8	95891997	95908906	chr8	96143492	96143895	ENSG00000175305	-	chr8:96143492-96143895	negative	train	0.166003924609509	234587	0.0032127505
chr8	95891997	95908906	chr8	96146996	96147210	ENSG00000175305	-	chr8:96146996-96147210	negative	train	0.568044646727877	238091	0.010261773
chr8	95891997	95908906	chr8	96180254	96180469	ENSG00000175305	-	chr8:96180254-96180469	negative	train	0.115719687609324	271349	0.0013500711
chr8	95891997	95908906	chr8	96180978	96181553	ENSG00000175305	-	chr8:96180978-96181553	negative	valid	-0.239577636294459	272073	0.0037294027
chr8	95891997	95908906	chr8	96221890	96222141	ENSG00000175305	-	chr8:96221890-96222141	negative	train	-0.054951354020802	312985	0.00037329337
chr8	95891997	95908906	chr8	96224012	96224151	ENSG00000175305	-	chr8:96224012-96224151	negative	train	0.271655391591599	315107	0.00053438539
chr8	95891997	95908906	chr8	96224203	96224527	ENSG00000175305	-	chr8:96224203-96224527	negative	valid	0.356574792193339	315298	0.00053438539
chr8	95891997	95908906	chr8	96224591	96225040	ENSG00000175305	-	chr8:96224591-96225040	negative	train	0.507844729322788	315686	0.00066872847
chr8	95891997	95908906	chr8	96226962	96227279	ENSG00000175305	-	chr8:96226962-96227279	negative	train	0.0820075133311566	318057	0.00092552187
chr8	95891997	95908906	chr8	96229203	96229437	ENSG00000175305	-	chr8:96229203-96229437	negative	train	0.355118583291238	320298	0.0017989762
